spec_id,mol_id,group_id
14282,25709,1086
14293,25709,1086
14294,25709,1086
14317,25709,1086
14320,25709,1086
14324,25709,1086
14455,14778,1186
14494,22037,1189
14691,16342,1197
14692,16342,1197
14728,16335,1201
14740,16335,1201
14744,16335,1201
14752,20765,1203
14774,25176,1204
14785,20771,1206
14795,20771,1206
14809,16343,1207
14829,1470,1210
14836,1470,1210
14840,1470,1210
14857,24193,1213
14863,24193,1213
14906,19365,1216
14932,8826,197
14934,8826,197
14938,8826,197
14962,4250,743
15000,19364,1227
15005,19364,1227
15007,19364,1227
15091,9971,202
15092,9971,202
15094,9971,202
15174,5110,205
15176,19419,207
15190,19419,207
15198,7383,209
15206,7383,209
15219,20535,1245
15226,17168,1246
15229,17168,1246
15230,17168,1246
15238,17162,1247
15239,17162,1247
15289,2252,1252
15300,2252,1252
15303,2252,1252
15356,2353,1256
15366,2353,1256
15368,2353,1256
15375,2362,667
15380,2362,667
15399,3037,668
15437,2316,1261
15442,2316,1261
15452,2316,1261
15457,2316,1261
15468,3945,669
15469,3945,669
15563,3219,1268
15565,3219,1268
15566,3219,1268
15568,3219,1268
15574,18826,1270
15580,18826,1270
15592,18826,1270
15595,18826,1270
15616,18823,1272
15617,18823,1272
15667,23044,1277
15676,23044,1277
15763,1435,1283
15764,1435,1283
15774,1429,1286
15777,1429,1286
15785,1429,1286
15791,1429,1286
15801,18704,1288
15815,18704,1288
15837,18482,1290
15849,18042,305
15884,18854,480
15906,18885,713
15908,18885,713
15909,18885,713
15910,18885,713
15919,18788,1293
15925,18788,1293
15936,18788,1293
15952,18788,1293
15969,18788,1293
15985,18856,1295
16020,19988,1297
16023,19988,1297
16062,3856,1300
16092,26458,1303
16101,26458,1303
16118,2801,1225
16125,2801,1225
16197,25818,1308
16315,10863,1315
16322,10863,1315
16324,18962,1316
16333,18962,1316
16362,2252,1252
16369,5464,1318
16455,13943,1325
16477,10406,1326
16518,10396,1330
16547,1514,837
16548,1514,837
16559,1514,837
16577,23637,1333
16586,23637,1333
16587,23637,1333
16588,23637,1333
16597,7808,1334
16598,7808,1334
16607,20547,1335
16608,20547,1335
16656,16551,1338
16671,10285,1339
16681,343,1340
16710,943,1342
16800,5913,1349
16830,944,1351
16838,944,1351
16839,944,1351
16841,944,1351
16877,26693,1354
16894,9376,1355
16897,9376,1355
16904,9367,1356
16906,9367,1356
16913,9367,1356
16914,9367,1356
16967,6933,1360
16970,6933,1360
17012,11302,1363
17014,11302,1363
17093,17025,1368
17100,17025,1368
17152,22742,1373
17170,19897,1375
17175,19897,1375
17177,19897,1375
17226,22884,1378
17263,22211,1380
17264,22211,1380
17267,22211,1380
17286,22220,1382
17290,22220,1382
17311,18849,1384
17313,18849,1384
17318,18849,1384
17323,18849,1384
17332,19459,1385
17369,2018,1389
17381,23166,1390
17384,23166,1390
17395,23166,1390
17397,2077,1391
17439,13732,1393
17442,13731,1394
17447,13731,1394
17451,13731,1394
17453,13731,1394
17457,13731,1394
17493,14148,1397
17497,14148,1397
17504,13525,1398
17517,13525,1398
17518,13525,1398
17535,14151,1399
17553,20432,1401
17565,20432,1401
17566,20432,1401
17625,23348,1405
17626,23348,1405
17628,23348,1405
17637,23348,1405
17638,23348,1405
17673,11539,1408
17684,11539,1408
17765,26539,1414
17771,26539,1414
17782,15394,1416
17787,15394,1416
17801,16621,1417
17845,6030,1420
17846,6030,1420
17847,6030,1420
17867,2251,1421
17903,12642,1424
17920,14309,1425
17922,14309,1425
17954,25255,1426
17987,20456,1429
18018,20789,1432
18021,20789,1432
18023,20789,1432
18029,20789,1432
18032,18951,1433
18036,18951,1433
18043,18951,1433
18062,11947,1435
18063,11947,1435
18065,11947,1435
18070,11947,1435
18072,11947,1435
18075,11947,1435
18224,23235,1446
18226,23235,1446
18230,23235,1446
18247,16335,1201
18278,1759,1449
18289,1759,1449
18313,17053,1452
18316,17053,1452
18321,17053,1452
18328,25674,1453
18333,25674,1453
18338,25674,1453
18339,25674,1453
18362,4673,1455
18364,4673,1455
18371,4673,1455
18373,4673,1455
18383,15019,1456
18385,15019,1456
18387,15019,1456
18392,10142,1457
18401,10142,1457
18404,10142,1457
18426,15393,1459
18427,15393,1459
18431,15393,1459
18438,15393,1459
18581,19541,1469
18658,11697,1475
18668,11697,1475
18669,11697,1475
18724,18279,1480
18733,18279,1480
18788,14347,1484
18790,14347,1484
18841,25048,1487
18947,20261,1494
18949,20261,1494
18950,20261,1494
18956,20261,1494
18959,20261,1494
19009,16545,1497
19011,24639,1498
19024,24639,1498
19032,25011,1499
19034,25011,1499
19035,25011,1499
19038,25011,1499
19046,15927,1500
19052,15927,1500
19055,15927,1500
19057,15927,1500
19058,15927,1500
19071,15928,1501
19154,18877,1508
19159,18877,1508
19164,18877,1508
19230,22119,1513
19238,22119,1513
19253,18804,1515
19260,18804,1515
19292,18830,1517
19316,6197,1519
19321,6197,1519
19371,18843,1522
19376,18843,1522
19382,18843,1522
19401,18699,1524
19410,18699,1524
19413,18699,1524
19419,14527,1525
19427,14527,1525
19474,20898,1527
19487,20898,1527
19790,25756,1551
19799,25387,1553
19806,25387,1553
19812,25387,1553
19841,5630,1556
19844,5630,1556
19853,5630,1556
19884,1941,1559
19885,1941,1559
19888,1941,1559
19901,1766,1562
20065,21953,1584
20067,21953,1584
20101,21952,1588
20103,21952,1588
20108,21952,1588
20138,6021,1593
20139,6021,1593
20236,1439,1602
20240,1439,1602
20250,1439,1602
20295,4923,1604
20296,4923,1604
20297,4923,1604
20302,4923,1604
20335,1511,1608
20339,1511,1608
20340,1511,1608
20384,12862,1611
20388,12862,1611
20392,12862,1611
20425,9562,1614
20444,18734,1616
20450,18734,1616
20461,14585,1617
20470,14585,1617
20471,14585,1617
20472,14585,1617
20506,3916,1622
20517,3913,1625
20530,3896,1627
20587,18734,1616
20596,18734,1616
20616,18738,1640
20617,18738,1640
20637,18730,1644
20641,18730,1644
20653,23864,1645
20655,23864,1645
20708,19323,1658
20709,19323,1658
20717,3257,1659
20723,14741,1661
20788,4075,1672
20816,19339,1677
20820,3273,334
20837,19043,1679
20853,3035,350
20882,18842,1689
20930,18432,1699
20937,18835,1701
20939,18835,1701
20964,6179,1706
20980,6167,1708
20990,6167,1708
21041,6158,1713
21042,6158,1713
21047,6158,1713
21105,6182,1718
21158,3237,1723
21164,3237,1723
21189,19153,1726
21197,18220,1727
21249,4208,1731
21277,3158,1734
21287,3197,1737
21315,14547,1741
21328,3180,1744
21334,3183,1745
21346,3188,1273
21355,14484,1748
21356,14484,1748
21378,14494,1751
21404,14507,1758
21409,14481,1760
21416,14519,1761
21470,21989,1768
21472,21989,1768
21475,21989,1768
21478,22556,1769
21504,18235,1776
21514,4232,1778
21537,18412,1781
21541,18412,1781
21553,18009,1784
21555,18036,1785
21613,18770,1799
21635,19318,1804
21657,18768,1806
21665,18429,1807
21681,3009,1810
21682,3009,1810
21684,18775,1811
21688,4018,1812
21689,4018,1812
21715,4168,1818
21765,2947,1829
21767,2972,1830
21768,2972,1830
21769,2972,1830
21770,2966,1831
21771,2966,1831
21775,6209,1832
21789,14538,1834
21803,2950,1837
21816,2963,1840
21822,2969,1841
21823,18822,1842
21845,18820,1844
21849,18820,1844
21850,18820,1844
21853,18820,1844
21854,18820,1844
21861,6240,1846
21863,6240,1846
21864,6240,1846
21870,19320,1847
21886,14572,1849
21887,14572,1849
21890,14572,1849
21898,18404,1850
21902,18404,1850
21903,18404,1850
21910,18431,1851
21943,18873,1857
21945,18876,664
21981,18865,1865
21983,18865,1865
21985,18865,1865
22031,3900,1873
22035,3900,1873
22049,3902,1876
22056,3903,1878
22061,3908,1879
22075,3936,1883
22077,3936,1883
22078,3936,1883
22094,3941,1886
22115,6202,1891
22118,6202,1891
22132,3915,1894
22177,3889,1904
22185,3911,1905
22226,3893,1914
22249,3927,1919
22298,18049,1928
22315,19208,1930
22327,18077,1932
22338,18201,1935
22345,19345,1936
22347,19345,1936
22374,18173,1942
22377,18173,1942
22436,14566,1955
22512,18132,1971
22553,18159,1978
22558,19293,1979
22571,4020,1982
22623,19301,1993
22633,19340,1995
22635,19340,1995
22648,19275,1998
22692,3223,2008
22697,3223,2008
22703,14542,2010
22710,14543,2011
22711,14543,2011
22715,19190,2012
22725,18057,2014
22728,19325,2015
22749,18210,2020
22769,18127,2024
22774,18127,2024
22805,2989,2030
22808,19263,2032
22836,4028,2037
22841,19252,2038
22844,19180,2039
22847,19180,2039
22848,19180,2039
22851,18045,2041
22852,18045,2041
22865,19205,2043
22889,18197,2048
22890,18197,2048
22893,19342,2049
22898,18254,2050
22948,3229,2061
22979,19327,2069
23020,19243,2078
23050,2994,2084
23075,18183,2090
23184,18177,2115
23195,6249,2117
23220,18109,2123
23310,18095,2143
23319,18231,2145
23327,18123,2147
23329,18123,2147
23363,4227,2155
23392,19272,2161
23409,19297,2165
23428,4072,2169
23438,19262,2171
23453,18056,2174
23475,18209,2178
23481,19352,2180
23518,19241,2188
23528,18112,2190
23539,3271,2192
23544,3272,2193
23588,19228,2204
23608,18126,2208
23611,19249,2209
23669,4046,2220
23733,19308,2234
23754,19347,2238
23764,18260,2240
23771,19282,2242
23775,19282,2242
23779,18175,2244
23783,18175,2244
23788,6243,2246
23790,6243,2246
23797,6244,2247
23804,19236,2249
23811,18107,2251
23815,18107,2251
23885,18243,2267
23896,19223,2269
23897,19223,2269
23923,18121,2275
23925,18121,2275
23926,18121,2275
23934,19245,2277
23937,18134,2278
23940,18134,2278
23949,4220,2280
23958,4221,2282
23976,3017,2285
24022,6177,2297
24025,6177,2297
24044,6159,2302
24083,6194,2311
24087,6194,2311
24118,6142,2318
24132,6166,2322
24133,6166,2322
24141,6153,2324
24171,6172,2330
24178,6156,2332
24179,6156,2332
24181,6156,2332
24197,6162,2336
24242,6175,2345
24246,6140,2346
24257,6138,2349
24259,6138,2349
24349,19154,2370
24356,18075,2372
24368,19171,2374
24370,19171,2374
24371,19171,2374
24415,18171,2383
24420,6227,2385
24476,14557,2397
24526,18239,2408
24534,19156,2410
24590,4206,2422
24644,18157,2433
24688,3159,2442
24689,3159,2442
24705,3169,2446
24707,3169,2446
24708,3169,2446
24723,3195,2450
24725,3195,2450
24737,3199,2453
24755,3189,2457
24762,3190,2459
24766,3190,2459
24824,14546,2472
24827,14546,2472
24828,3166,2473
24918,3153,2493
24941,3192,2499
24959,14483,2503
25039,14514,2521
25104,14490,2536
25105,14490,2536
25109,14475,2537
25110,14475,2537
25132,14496,2542
25143,14501,2544
25174,14480,2552
25176,14480,2552
25186,14512,2555
25191,14512,2555
25192,14517,2556
25246,18072,2566
25256,19302,2568
25296,6219,2576
25297,6219,2576
25316,19230,2579
25341,3227,2585
25342,3227,2585
25345,14548,2586
25346,14548,2586
25347,14548,2586
25349,14548,2586
25358,19191,2589
25361,19191,2589
25387,19217,2594
25411,18114,2600
25444,18154,2607
25448,18154,2607
25466,4063,2611
25468,4063,2611
25488,19188,2615
25550,18264,2629
25571,18179,2633
25576,6254,2635
25648,19201,2651
25672,18247,2657
25691,18097,2660
25713,18125,2664
25725,18137,2667
25748,4231,2671
25763,3031,2674
25769,18165,2676
25816,18150,2686
25820,18046,2687
25832,19206,2690
25880,19311,2698
25888,18206,2700
25906,19350,2704
25910,19350,2704
25931,19285,2709
25944,18178,2712
25954,6225,2714
25990,18110,2723
26005,14583,2726
26025,19193,2730
26101,18124,2748
26116,4229,2751
26138,19266,2756
26145,18156,2758
26152,19291,2760
26160,19298,2761
26168,18192,2763
26182,18022,2765
26222,18008,2773
26270,18028,2783
26280,18029,2785
26306,18015,2791
26309,18015,2791
26319,14560,2793
26328,14561,2795
26354,17998,2801
26390,18017,2808
26393,18017,2808
26399,18018,2810
26490,19182,2829
26525,18200,2835
26534,19344,2837
26539,18257,2838
26548,18172,2841
26551,18172,2841
26568,6235,2845
26632,19194,2860
26656,19220,2865
26699,18131,2874
26714,3007,2878
26715,3007,2878
26734,18158,2882
26758,4016,2888
26762,4016,2888
26790,4155,2894
26793,4155,2894
26826,4187,2901
26855,4166,2908
26859,4166,2908
26903,4148,2917
26927,4169,2922
26934,4170,2924
26945,4172,2926
27006,2959,2938
27023,2945,2942
27066,2975,2951
27130,14537,2964
27168,2954,2974
27181,2955,2976
27204,2933,2981
27235,2968,2987
27245,19256,2989
27262,18050,2993
27277,19209,2995
27312,18202,3001
27313,19346,3002
27320,18259,3003
27342,6241,3008
27351,18106,3010
27352,18106,3010
27396,19222,3020
27414,18225,3024
27415,18225,3024
27442,4218,3030
27451,3013,3031
27457,3014,3032
27493,4050,3041
27501,19258,3043
27516,19186,3047
27529,18052,3049
27544,18080,3053
27557,19309,3055
27558,19309,3055
27581,18261,3060
27614,6247,3067
27616,6247,3067
27652,3253,3075
27668,14577,3079
27669,14577,3079
27687,18066,3083
27769,4223,3101
27770,4223,3101
27778,4224,3103
27781,4224,3103
27791,3019,3105
27797,3020,3107
27801,3020,3107
27807,19271,3109
27817,18162,3111
27842,3901,3117
27846,3901,3117
27857,3901,3117
27859,4036,3118
27865,4036,3118
27866,4036,3118
27930,21982,3122
27933,6242,3123
27934,6242,3123
27936,6242,3123
27949,18016,3124
27950,18016,3124
27967,14593,3125
27979,18733,3127
27980,18733,3127
27986,18733,3127
27988,18021,3128
27993,18021,3128
27996,18021,3128
28039,6149,3132
28042,6149,3132
28044,6149,3132
28046,6149,3132
28051,6149,3132
28052,6149,3132
28075,6152,3134
28116,18395,3138
28132,19172,3139
28133,19172,3139
28135,19172,3139
28184,6145,3142
28186,6145,3142
28213,6229,3144
28217,6229,3144
28234,6137,3145
28238,19149,3146
28239,19149,3146
28244,19149,3146
28251,6164,3147
28262,6164,3147
28267,2956,3148
28275,2956,3148
28326,6188,3153
28337,18394,3154
28338,18394,3154
28341,18394,3154
28342,18394,3154
28397,4035,3159
28440,3185,3163
28515,19181,3169
28545,4167,3171
28610,3232,3176
28614,3232,3176
28617,3232,3176
28618,3232,3176
28624,3238,3177
28628,3238,3177
28634,3238,3177
28638,3247,3178
28650,3247,3178
28704,3218,3183
28707,3218,3183
28732,14487,3185
28733,14487,3185
28778,18087,3188
28791,18087,3188
29128,19553,3250
29130,19553,3250
29160,24576,3253
29162,24576,3253
29164,24576,3253
29167,24576,3253
29179,15600,3254
29189,7556,3255
29194,7556,3255
29195,7556,3255
29206,1207,3256
29210,1207,3256
29211,1207,3256
29215,1207,3256
29258,19483,3260
29263,19483,3260
29269,19483,3260
29270,19483,3260
29276,7976,3261
29277,7976,3261
29324,7983,3264
29327,7983,3264
29330,7983,3264
29399,7252,3270
29418,7759,3272
29421,7759,3272
29455,22208,3275
29458,22208,3275
29463,22208,3275
29465,22208,3275
29468,22208,3275
29516,23020,3279
29543,7264,3281
29570,1105,3283
29571,1105,3283
29606,10042,3285
29607,10042,3285
29609,10042,3285
29686,1204,3292
29691,1204,3292
29697,1204,3292
29698,1204,3292
29713,903,3294
29716,903,3294
29765,17991,3297
29767,17991,3297
29770,17991,3297
29817,8514,3301
29822,8514,3301
29825,8514,3301
29832,8514,3301
29850,1206,3303
29853,1206,3303
29860,1206,3303
29869,4244,828
29872,4244,828
29916,18726,3306
29919,18726,3306
29921,25025,3307
29943,7260,3308
29946,7260,3308
29947,7260,3308
29949,7260,3308
29952,7253,3309
29956,7253,3309
29960,7253,3309
29963,7253,3309
29964,7253,3309
29987,7265,3312
29993,7265,3312
30047,6674,3317
30051,6674,3317
30089,7838,3319
30093,7838,3319
30098,11008,3320
30100,11008,3320
30107,11008,3320
30119,10982,3321
30123,10982,3321
30125,10982,3321
30128,13516,3322
30184,21889,3326
30186,21889,3326
30210,12495,3328
30214,12495,3328
30302,26525,3338
30362,22515,3341
30394,7255,3344
30398,7255,3344
30424,7731,3347
30425,7731,3347
30430,7731,3347
30438,7731,3347
30570,6980,3359
30736,24268,3379
30738,24268,3379
30740,24268,3379
30741,24268,3379
30760,7564,3381
30780,7059,3383
30792,7059,3383
31014,8742,3406
31020,21629,3407
31021,21629,3407
31074,7557,3412
31076,7557,3412
31078,7557,3412
31079,7557,3412
31080,7557,3412
31112,24675,3414
31128,13723,3416
31134,13723,3416
31196,13922,3421
31201,13922,3421
31209,13922,3421
31210,13922,3421
31231,9135,3424
31235,9135,3424
31244,9135,3424
31283,4285,3428
31314,20165,3430
31323,20165,3430
31463,7385,3444
31469,7385,3444
31532,7649,3449
31539,7649,3449
31562,25920,3452
31565,25920,3452
31566,25920,3452
31575,25920,3452
31577,25920,3452
31598,21061,3456
31689,12535,3464
31699,12535,3464
31705,7563,3465
31710,7563,3465
31776,3887,3472
31778,3887,3472
31779,3887,3472
31782,3887,3472
31792,14890,3474
31802,14890,3474
31806,14890,3474
31808,14989,3475
31809,14989,3475
31810,14989,3475
31815,14989,3475
31854,15436,3478
31855,15436,3478
31859,15436,3478
31905,25974,3482
31906,25974,3482
31910,25974,3482
31912,25974,3482
31960,1137,3486
31970,1137,3486
31972,1137,3486
32000,10609,3489
32004,10609,3489
32010,10609,3489
32076,1215,3502
32137,18455,3506
32617,24708,3541
32691,22534,3546
32694,22534,3546
32701,22534,3546
32889,24697,3561
32890,24697,3561
33086,24695,3575
33087,24695,3575
33095,24695,3575
33643,24701,3614
33648,24701,3614
33649,24701,3614
33652,24701,3614
33653,24701,3614
33655,24701,3614
33831,25804,3628
33832,25804,3628
33886,11810,3633
33971,8568,3639
33974,8568,3639
34053,4306,3647
34054,4306,3647
34085,4308,3650
34090,4309,3651
34124,4311,3654
34159,8378,3658
34212,8381,3661
34215,8381,3661
34221,8381,3661
34230,8382,3662
34253,10830,3665
34267,10830,3665
34303,2152,3668
34305,2152,3668
34308,2152,3668
34311,2152,3668
34345,3955,3670
34347,3955,3670
34392,1858,3675
34563,4804,3689
34565,4804,3689
34598,4825,3692
34600,4825,3692
34602,4825,3692
34603,4825,3692
34605,4825,3692
34606,4825,3692
34611,4825,3692
34662,4893,3699
34666,4893,3699
34724,4844,3704
34744,4747,3706
34757,4747,3706
34778,4814,3708
34787,4814,3708
34790,4828,3709
34831,4755,3713
34836,4755,3713
34844,4814,3708
34854,4814,3708
34873,1251,3721
34878,1251,3721
34883,1251,3721
34884,1251,3721
34896,1889,3723
35000,12588,3735
35012,12588,3735
35032,8858,3738
35132,26060,3743
35222,7392,3756
35235,18790,3758
35242,18790,3758
35247,18790,3758
35281,11618,3761
35284,11618,3761
35330,14321,3765
35334,14321,3765
35336,14321,3765
35358,20006,3767
35359,20006,3767
35379,11898,3769
35382,11898,3769
35392,11898,3769
35417,25627,3771
35444,22409,3773
35445,22409,3773
35447,22409,3773
35451,22409,3773
35452,22409,3773
35455,22409,3773
35475,10292,3775
35477,10292,3775
35554,10726,3780
35616,18657,3784
35646,9464,3786
35647,9464,3786
35648,9464,3786
35651,9464,3786
35723,17981,3791
35734,17981,3791
35775,18508,3794
35776,18508,3794
35932,2417,3804
35935,2417,3804
36014,9851,3810
36015,9851,3810
36102,16225,3816
36179,16356,3822
36186,16356,3822
36193,16356,3822
36222,25102,3825
36225,25102,3825
36232,25102,3825
36234,25102,3825
36237,6460,3826
36240,6460,3826
36245,6460,3826
36246,6460,3826
36248,10856,3827
36262,10856,3827
36278,17034,3829
36286,17034,3829
36310,5991,3831
36322,5991,3831
36333,26206,3832
36337,26206,3832
36358,18278,3834
36366,18278,3834
36400,14647,3836
36412,10209,3837
36416,10209,3837
36438,19454,3839
36443,19454,3839
36544,25016,3846
36550,25016,3846
36610,2165,3851
36622,2165,3851
36664,2132,3854
36666,2132,3854
36669,2132,3854
36671,2132,3854
37043,6964,3884
37047,6964,3884
37072,20744,3887
37079,20744,3887
37084,20744,3887
37085,20744,3887
37171,18717,3894
37174,18717,3894
37255,14680,3898
37256,14680,3898
37257,14680,3898
37373,11020,3910
37381,11020,3910
37411,4985,3913
37413,4985,3913
37423,13373,3914
37436,14084,3916
37468,5937,3919
37476,5937,3919
37491,16505,3921
37493,16505,3921
37494,16505,3921
37495,16505,3921
37497,16505,3921
37507,9483,3922
37510,4092,3923
37514,4092,3923
37541,18347,3925
37543,18347,3925
37545,18347,3925
37549,18347,3925
37550,18347,3925
37601,18349,3929
37607,18349,3929
37703,16417,3937
37704,16417,3937
37705,16417,3937
37731,16689,3939
37733,16689,3939
37734,16689,3939
37738,10798,3940
37740,10798,3940
37747,10798,3940
37750,10798,3940
37751,10798,3940
37752,24090,3941
37753,24090,3941
37754,24090,3941
37762,24090,3941
37764,24090,3941
37774,21071,3942
37806,19353,3945
37858,20938,3948
37860,20938,3948
37861,20938,3948
37871,6600,3949
37875,6600,3949
37912,165,3952
37925,2332,3954
